Project Name,Package Name,Type Name,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,YALCOM
pixel-dungeon,com.watabou.pixeldungeon.actors.blobs,ToxicGas,6.0,0.0,4.0,4.0,0.0,1.0
pixel-dungeon,com.watabou.pixeldungeon.plants,Plant,68.0,58.0,12.0,10.0,0.9696969696969697,0.46153846153846156
pixel-dungeon,com.watabou.pixeldungeon.plants,Seed,28.0,28.0,9.0,8.0,1.0,0.75
pixel-dungeon,com.watabou.pixeldungeon.plants,Earthroot,38.0,21.0,5.0,5.0,0.8166666666666667,0.36363636363636365
pixel-dungeon,com.watabou.pixeldungeon.plants,Seed,0.0,0.0,1.0,1.0,0.0,0.0
pixel-dungeon,com.watabou.pixeldungeon.plants,Armor,17.0,6.0,3.0,3.0,0.7714285714285715,0.375
pixel-dungeon,com.watabou.pixeldungeon.plants,Sungrass,26.0,16.0,5.0,5.0,0.8125,0.4444444444444444
pixel-dungeon,com.watabou.pixeldungeon.plants,Seed,0.0,0.0,1.0,1.0,0.0,0.0
pixel-dungeon,com.watabou.pixeldungeon.plants,Health,9.0,3.0,3.0,3.0,0.7333333333333333,0.5
pixel-dungeon,com.watabou.pixeldungeon.plants,Fadeleaf,3.0,0.0,3.0,3.0,0.5,0.6666666666666666
pixel-dungeon,com.watabou.pixeldungeon.plants,Seed,0.0,0.0,1.0,1.0,0.0,0.0
pixel-dungeon,com.watabou.pixeldungeon.plants,Dreamweed,3.0,0.0,3.0,3.0,0.5,0.6666666666666666
pixel-dungeon,com.watabou.pixeldungeon.plants,Seed,0.0,0.0,1.0,1.0,0.0,0.0
pixel-dungeon,com.watabou.pixeldungeon.plants,Sorrowmoss,3.0,0.0,3.0,3.0,0.5,0.6666666666666666
pixel-dungeon,com.watabou.pixeldungeon.plants,Seed,0.0,0.0,1.0,1.0,0.0,0.0
pixel-dungeon,com.watabou.pixeldungeon.plants,Icecap,3.0,0.0,3.0,3.0,0.5,0.6666666666666666
pixel-dungeon,com.watabou.pixeldungeon.plants,Seed,0.0,0.0,1.0,1.0,0.0,0.0
pixel-dungeon,com.watabou.pixeldungeon.plants,Rotberry,6.0,0.0,4.0,4.0,0.6666666666666666,0.5
pixel-dungeon,com.watabou.pixeldungeon.plants,Seed,1.0,0.0,2.0,2.0,0.0,1.0
pixel-dungeon,com.watabou.pixeldungeon.plants,Firebloom,3.0,0.0,3.0,3.0,0.5,0.6666666666666666
pixel-dungeon,com.watabou.pixeldungeon.plants,Seed,0.0,0.0,1.0,1.0,0.0,0.0
pixel-dungeon,com.watabou.pixeldungeon.mechanics,ShadowCaster,9.0,3.0,3.0,2.0,0.8571428571428571,0.3333333333333333
pixel-dungeon,com.watabou.pixeldungeon.mechanics,Obstacles,0.0,0.0,1.0,1.0,0.6,0.0
pixel-dungeon,com.watabou.pixeldungeon.mechanics,Ballistica,0.0,0.0,1.0,1.0,0.0,0.0
pixel-dungeon,com.watabou.pixeldungeon.scenes,IntroScene,1.0,0.0,2.0,2.0,1.0,1.0
pixel-dungeon,com.watabou.pixeldungeon.scenes,BadgesScene,23.0,18.0,5.0,5.0,0.8095238095238094,0.625
pixel-dungeon,com.watabou.pixeldungeon.scenes,BadgeButton,1.0,0.0,1.0,1.0,0.3333333333333333,0.0
pixel-dungeon,com.watabou.pixeldungeon.scenes,StartScene,283.0,241.0,10.0,7.0,0.9627906976744185,0.2692307692307692
pixel-dungeon,com.watabou.pixeldungeon.scenes,GameButton,0.0,0.0,1.0,1.0,0.6666666666666666,0.0
pixel-dungeon,com.watabou.pixeldungeon.scenes,ClassShield,6.0,0.0,1.0,1.0,0.8333333333333334,0.0
pixel-dungeon,com.watabou.pixeldungeon.scenes,ChallengeButton,5.0,0.0,2.0,2.0,0.2,0.3333333333333333
pixel-dungeon,com.watabou.pixeldungeon.scenes,AboutScene,3.0,0.0,3.0,3.0,0.75,0.6666666666666666
pixel-dungeon,com.watabou.pixeldungeon.scenes,GameScene,894.0,842.0,18.0,6.0,0.9518845228548516,0.045454545454545456
pixel-dungeon,com.watabou.pixeldungeon.scenes,RankingsScene,9.0,3.0,2.0,2.0,0.8952380952380953,0.3333333333333333
pixel-dungeon,com.watabou.pixeldungeon.scenes,Record,2.0,0.0,1.0,1.0,0.6969696969696969,0.0
pixel-dungeon,com.watabou.pixeldungeon.scenes,AmuletScene,9.0,8.0,4.0,2.0,0.95,0.0
pixel-dungeon,com.watabou.pixeldungeon.scenes,PixelScene,167.0,163.0,16.0,7.0,0.9502923976608186,0.15789473684210525
pixel-dungeon,com.watabou.pixeldungeon.scenes,Fader,1.0,0.0,1.0,1.0,0.5,0.0
pixel-dungeon,com.watabou.pixeldungeon.scenes,PixelCamera,1.0,0.0,2.0,2.0,0.0,1.0
pixel-dungeon,com.watabou.pixeldungeon.scenes,CellSelector,28.0,20.0,4.0,3.0,0.8333333333333333,0.3333333333333333
pixel-dungeon,com.watabou.pixeldungeon.scenes,Listener,1.0,0.0,2.0,2.0,0.0,-1.0
pixel-dungeon,com.watabou.pixeldungeon.scenes,SurfaceScene,101.0,82.0,6.0,6.0,0.9538461538461539,0.1875
pixel-dungeon,com.watabou.pixeldungeon.scenes,Sky,0.0,0.0,1.0,1.0,0.5,0.0
pixel-dungeon,com.watabou.pixeldungeon.scenes,Cloud,1.0,0.0,2.0,2.0,1.0,1.0
pixel-dungeon,com.watabou.pixeldungeon.scenes,Avatar,0.0,0.0,1.0,1.0,0.0,0.0
pixel-dungeon,com.watabou.pixeldungeon.scenes,Pet,0.0,0.0,1.0,1.0,0.25,0.0
pixel-dungeon,com.watabou.pixeldungeon.scenes,GrassPatch,1.0,0.0,1.0,1.0,0.7142857142857143,0.0
pixel-dungeon,com.watabou.pixeldungeon.scenes,TitleScene,67.0,56.0,8.0,7.0,0.9259259259259259,0.46153846153846156
pixel-dungeon,com.watabou.pixeldungeon.scenes,DashboardItem,0.0,0.0,1.0,1.0,0.625,0.0
pixel-dungeon,com.watabou.pixeldungeon.scenes,InterlevelScene,52.0,49.0,9.0,3.0,0.9263157894736842,0.2727272727272727
